PARTNUMBER,CATENTRY_ID,BRAND,CATEGORY,NAME,ATTRIBUTENAME,ATTRIBUTE,SHORTDESCRIPTION,LONGDESCRIPTION,OFFERPRICE
WBG006_0605,10838,Gusso,Footwear,Gusso Black Leather Tote Bag,WomenHandbagsColor,0,Simple leather tote bag,"A simple and chic black leather tote bag, this bag has a straight, sharp look, following a modern design. The stitching at the center gives a finished look to the bag with enough space to hold the basic things every woman requires.",50
WBG006_060501,10839,Gusso,Footwear,Gusso Black Leather Tote Bag,WomenHandbagsColor,Black,Simple leather tote bag,"A simple and chic black leather tote bag, this bag has a straight, sharp look, following a modern design. The stitching at the center gives a finished look to the bag with enough space to hold the basic things every woman requires.",50
WBG006_0606,10840,Borsati,Footwear,Borsati Red Shiny Bag,WomenHandbagsColor,0,Red shiny bag with metal buckles,"A strappy bag with metal hoops and buckles, the color variation lends depth and character to this red bag. The multiple seams crisscrossing across the bag and the showy strap with the metal ornament creates a stylish and fashionable look. Of soft leather make, this bag brings shimmer to your wardrobe.",80
WBG006_060601,10841,Borsati,Footwear,Borsati Red Shiny Bag,WomenHandbagsColor,Red,Red shiny bag with metal buckles,"A strappy bag with metal hoops and buckles, the color variation lends depth and character to this red bag. The multiple seams crisscrossing across the bag and the showy strap with the metal ornament creates a stylish and fashionable look. Of soft leather make, this bag brings shimmer to your wardrobe.",80
WBG006_0608,10842,Luigi Valenti,Footwear,Luigi Valenti Beige Tote Bag,WomenHandbagsColor,0,Beige tote bag with contrast-colored straps,"This square-shaped beige tote bag is color-coordinated with contrast brown straps and beading around the bag. For a fancier look, the ends of the straps, adorned with metal clasps, are fastened to black and white patterned leather patches.",70
WBG006_060801,10843,Luigi Valenti,Footwear,Luigi Valenti Beige Tote Bag,WomenHandbagsColor,Beige,Beige tote bag with contrast-colored straps,"This square-shaped beige tote bag is color-coordinated with contrast brown straps and beading around the bag. For a fancier look, the ends of the straps, adorned with metal clasps, are fastened to black and white patterned leather patches.",70
WBG006_0609,10844,Albini,Footwear,Albini Hawaiian Satchel Bag,WomenHandbagsColor,0,Hawaiian satchel bag in turquoise blue,This satchel bag in turquoise blue with flower motifs portrays a Hawaiian look and feel and is perfect for the beach on a bright sunny day. Adjust the shoulder straps to any length for convenient handling.,80
WBG006_060901,10845,Albini,Footwear,Albini Hawaiian Satchel Bag,WomenHandbagsColor,Blue,Hawaiian satchel bag in turquoise blue,This satchel bag in turquoise blue with flower motifs portrays a Hawaiian look and feel and is perfect for the beach on a bright sunny day. Adjust the shoulder straps to any length for convenient handling.,80
WBG006_0610,10846,Versatil,Footwear,Versatil White Satchel Leather Bag,WomenHandbagsColor,0,White satchel leather bag with long tassels,"This white satchel leather bag with thin straps, has a broad covering flap concealing the different pockets on the bag and is patterned in white checks. The bag is further adorned with long leather tassels attached to golden rings for a flamboyant look.",80
WBG006_061001,10847,Versatil,Footwear,Versatil White Satchel Leather Bag,WomenHandbagsColor,White,White satchel leather bag with long tassels,"This white satchel leather bag with thin straps, has a broad covering flap concealing the different pockets on the bag and is patterned in white checks. The bag is further adorned with long leather tassels attached to golden rings for a flamboyant look.",80
WBG006_0611,10848,Hermitage Collection,Footwear,Hermitage Flowery Leather Bag,Exclusive,Exclusive,Brown flowery leather bag,"With a big, brown flower fastened to the center of the bag, this bag exudes vintage elegance. With a square slim frame and long shoulder straps, this bag is suitable for all excursions whether you take it to office for that extra designer element to your outfit or sling it across your shoulders on your regular shopping day.",70
WBG006_0611,10848,Hermitage Collection,Footwear,Hermitage Flowery Leather Bag,Clearance,Clearance,Brown flowery leather bag,"With a big, brown flower fastened to the center of the bag, this bag exudes vintage elegance. With a square slim frame and long shoulder straps, this bag is suitable for all excursions whether you take it to office for that extra designer element to your outfit or sling it across your shoulders on your regular shopping day.",70
WBG006_0611,10848,Hermitage Collection,Footwear,Hermitage Flowery Leather Bag,WomenHandbagsColor,0,Brown flowery leather bag,"With a big, brown flower fastened to the center of the bag, this bag exudes vintage elegance. With a square slim frame and long shoulder straps, this bag is suitable for all excursions whether you take it to office for that extra designer element to your outfit or sling it across your shoulders on your regular shopping day.",70
WBG006_061101,10849,Hermitage Collection,Footwear,Hermitage Flowery Leather Bag,WomenHandbagsColor,Brown,Brown flowery leather bag,"With a big, brown flower fastened to the center of the bag, this bag exudes vintage elegance. With a square slim frame and long shoulder straps, this bag is suitable for all excursions whether you take it to office for that extra designer element to your outfit or sling it across your shoulders on your regular shopping day.",70
WBG006_0612,10850,Gusso,Footwear,Gusso Cloth Satchel Bag,WomenHandbagsColor,0,Chocolate brown woven cloth satchel bag,"This satchel bag displays a woven look with interlacing strands of brown and white threads. With an overlay of securely fastened leather straps in chocolate brown, this bag provides a refined and professional appearance.",50
WBG006_061201,10851,Gusso,Footwear,Gusso Cloth Satchel Bag,WomenHandbagsColor,Brown,Chocolate brown woven cloth satchel bag,"This satchel bag displays a woven look with interlacing strands of brown and white threads. With an overlay of securely fastened leather straps in chocolate brown, this bag provides a refined and professional appearance.",50
WBG006_0615,10852,Borsati,Footwear,Borsati Red Crocodile Handbag,WomenHandbagsColor,0,Red crocodile handbag,This red crocodile handbag is stylish and luxurious with tubular top handles and a zip closure. The compact size makes it suitable for any outing. This designer handbag with croc pattern is made of the best quality leather.,90
WBG006_061501,10853,Borsati,Footwear,Borsati Red Crocodile Handbag,WomenHandbagsColor,Red,Red crocodile handbag,This red crocodile handbag is stylish and luxurious with tubular top handles and a zip closure. The compact size makes it suitable for any outing. This designer handbag with croc pattern is made of the best quality leather.,90
WBG006_0616,10854,Luigi Valenti,Footwear,Luigi Valenti Dual-Toned Bag,WomenHandbagsColor,0,Dual-toned bag,This dual-toned bag is a combination of light and dark browns with a black dotted closing flap. The bag is made of soft leather and has a short leather handle fastened to metal rims. Match the bag with a dark-colored dress for a refined appearance.,60
WBG006_061601,10855,Luigi Valenti,Footwear,Luigi Valenti Dual-Toned Bag,WomenHandbagsColor,Multi-color,Dual-toned bag,This dual-toned bag is a combination of light and dark browns with a black dotted closing flap. The bag is made of soft leather and has a short leather handle fastened to metal rims. Match the bag with a dark-colored dress for a refined appearance.,60
WBG006_0617,10856,Albini,Footwear,Albini Black Sequined Clutch Purse,WomenHandbagsColor,0,Black shiny and sequined clutch purse,"This black clutch is sequined and shiny to denote ultimate luxury and indulgence. Desirable for a cocktail evening, this purse sports a titanium clasp and beading. With a drop-in chain strap and a satin lining inside, you are sure to be flooded with compliments.",60
WBG006_061701,10857,Albini,Footwear,Albini Black Sequined Clutch Purse,WomenHandbagsColor,Black,Black shiny and sequined clutch purse,"This black clutch is sequined and shiny to denote ultimate luxury and indulgence. Desirable for a cocktail evening, this purse sports a titanium clasp and beading. With a drop-in chain strap and a satin lining inside, you are sure to be flooded with compliments.",60
WBG006_0618,10858,Versatil,Footwear,Versatil Embroidered Clutch Purse,WomenHandbagsColor,0,Brown embroidered clutch purse with beaded handle,"Attached to a beautiful handle with gold beadwork, this brown clutch is embroidered with sequins and motifs in a floral design. The warm earthy hue will match with all your outfits. Carry it for a special occasion and be noticed.",50
WBG006_061801,10859,Versatil,Footwear,Versatil Embroidered Clutch Purse,WomenHandbagsColor,Brown,Brown embroidered clutch purse with beaded handle,"Attached to a beautiful handle with gold beadwork, this brown clutch is embroidered with sequins and motifs in a floral design. The warm earthy hue will match with all your outfits. Carry it for a special occasion and be noticed.",50
WBG006_0619,10860,Hermitage Collection,Footwear,Hermitage Red Sequined Clutch Purse,WomenHandbagsColor,0,Red sequined butterfly clutch purse with chain handle,"An iridescent butterfly of bright-colored plastic beads on a bed of blazing red sequins, this clutch is vibrant and flashy. Joined by a silver chain handle and clasp, this clutch can turn into the talk of the town.",60
WBG006_061901,10861,Hermitage Collection,Footwear,Hermitage Red Sequined Clutch Purse,WomenHandbagsColor,Red,Red sequined butterfly clutch purse with chain handle,"An iridescent butterfly of bright-colored plastic beads on a bed of blazing red sequins, this clutch is vibrant and flashy. Joined by a silver chain handle and clasp, this clutch can turn into the talk of the town.",60
WBG006_0620,10862,Gusso,Footwear,Gusso Silver Sequined Clutch Purse,WomenHandbagsColor,0,Silver shiny and sequined clutch purse,This silver clutch is compact for you to carry with your favorite evening dress. Silver sequins are threaded together to form the glitzy and glamorous pouch. The clutch looks showy and sophisticated and comes with a silver clasp and beading.,50
